SensorDataId,Timestamp,PercentageWater,StationId,LocationName,Latitude,Longitude,LocationType
10089,30:32.0,80.83,GUFEW036,"Badgu Rd, Prayagpuram Colony",26.72416624,83.369582,Nala
10088,31:03.0,41.88,GUFEW022,"Patel Chowk, Shakti Nagar Colony",26.72829493,83.37096216,Nala
10087,30:49.0,69.63,GUFEW079,"Mandi Rd, Mahuesugharpur",26.73148477,83.36310874,Nala
10086,30:18.0,17.84,GUFEW075,Jhankar Talkies Road / Minara Masjid,26.75407168,83.35889263,Nala
10085,17:01.0,93.69,GUFEW012,"Bhagat Chauraha, Taramandal Rd",26.72219758,83.38962197,Nala
10085,17:01.0,93.69,GUFEW012,Taramandal,26.73835864,83.38702733,Nala
10085,17:01.0,93.69,GUFEW012,"Bhagat Chauraha, Taramandal Rd",26.726043,83.385648,Nala
10085,17:01.0,93.69,GUFEW012,Taramandal,26.73843,83.386884,Nala
10084,16:45.0,49.84,GUFEW002,Basantpur Nala,26.737485,83.35911,Nala
10083,15:56.0,65,GUFEW066,"Panchavati Apartment, Daudpur.",26.74205174,83.3736721,Nala
10083,15:56.0,65,GUFEW066,"Panchavati Apartment, Daudpur",26.74205174,83.3736721,Nala
10082,15:56.0,74.16,GUFEW047,Mahui Sugharpur / Fulwariya,26.721924,83.37504,Nala
10082,15:56.0,74.16,GUFEW047,Mahui Sugharpur / Fulwariya,26.72178028,83.37508738,Nala
10081,15:32.0,80.92,GUFEW036,"Badgu Rd, Prayagpuram Colony",26.72416624,83.369582,Nala
10080,16:03.0,42.08,GUFEW022,"Patel Chowk, Shakti Nagar Colony",26.72829493,83.37096216,Nala
10079,15:49.0,68.88,GUFEW079,"Mandi Rd, Mahuesugharpur",26.73148477,83.36310874,Nala
10078,15:18.0,18.46,GUFEW075,Jhankar Talkies Road / Minara Masjid,26.75407168,83.35889263,Nala
10077,02:01.0,93.81,GUFEW012,"Bhagat Chauraha, Taramandal Rd",26.72219758,83.38962197,Nala
10077,02:01.0,93.81,GUFEW012,Taramandal,26.73835864,83.38702733,Nala
10077,02:01.0,93.81,GUFEW012,"Bhagat Chauraha, Taramandal Rd",26.726043,83.385648,Nala
10077,02:01.0,93.81,GUFEW012,Taramandal,26.73843,83.386884,Nala
10076,01:45.0,49.41,GUFEW002,Basantpur Nala,26.737485,83.35911,Nala
10075,00:56.0,64.78,GUFEW066,"Panchavati Apartment, Daudpur.",26.74205174,83.3736721,Nala
10075,00:56.0,64.78,GUFEW066,"Panchavati Apartment, Daudpur",26.74205174,83.3736721,Nala
10074,00:56.0,74.05,GUFEW047,Mahui Sugharpur / Fulwariya,26.72178028,83.37508738,Nala
10074,00:56.0,74.05,GUFEW047,Mahui Sugharpur / Fulwariya,26.721924,83.37504,Nala
10073,00:32.0,80.78,GUFEW036,"Badgu Rd, Prayagpuram Colony",26.72416624,83.369582,Nala
10072,01:03.0,41.7,GUFEW022,"Patel Chowk, Shakti Nagar Colony",26.72829493,83.37096216,Nala
10071,00:33.0,59.05,GUFEW018,Samay Mata Mandir Road,26.737858,83.358547,Nala
10070,00:49.0,69.31,GUFEW079,"Mandi Rd, Mahuesugharpur",26.73148477,83.36310874,Nala
10069,00:18.0,17.98,GUFEW075,Jhankar Talkies Road / Minara Masjid,26.75407168,83.35889263,Nala
10068,00:01.0,58.18,GUFEW013,"Narmal Taxi Stand, Raiganj",26.741008,83.360053,Nala
10068,00:01.0,58.18,GUFEW013,"Narmal Taxi Stand, Raiganj",26.74080944,83.36009261,Nala
10067,47:53.0,69.61,GUFEW040,Daudpur,26.740212,83.374497,Nala
10067,47:53.0,69.61,GUFEW040,Daudpur,26.74010821,83.37461506,Nala
10066,47:01.0,93.68,GUFEW012,Taramandal,26.73835864,83.38702733,Nala
10066,47:01.0,93.68,GUFEW012,"Bhagat Chauraha, Taramandal Rd",26.72219758,83.38962197,Nala
10066,47:01.0,93.68,GUFEW012,"Bhagat Chauraha, Taramandal Rd",26.726043,83.385648,Nala
10066,47:01.0,93.68,GUFEW012,Taramandal,26.73843,83.386884,Nala
10065,46:45.0,49.9,GUFEW002,Basantpur Nala,26.737485,83.35911,Nala
10064,45:56.0,65.05,GUFEW066,"Panchavati Apartment, Daudpur.",26.74205174,83.3736721,Nala
10064,45:56.0,65.05,GUFEW066,"Panchavati Apartment, Daudpur",26.74205174,83.3736721,Nala
10063,45:56.0,74.42,GUFEW047,Mahui Sugharpur / Fulwariya,26.72178028,83.37508738,Nala
10063,45:56.0,74.42,GUFEW047,Mahui Sugharpur / Fulwariya,26.721924,83.37504,Nala
10062,45:32.0,81.24,GUFEW036,"Badgu Rd, Prayagpuram Colony",26.72416624,83.369582,Nala
10061,46:03.0,43.26,GUFEW022,"Patel Chowk, Shakti Nagar Colony",26.72829493,83.37096216,Nala
10060,45:33.0,58.95,GUFEW018,Samay Mata Mandir Road,26.737858,83.358547,Nala
10059,45:49.0,69.07,GUFEW079,"Mandi Rd, Mahuesugharpur",26.73148477,83.36310874,Nala
10058,45:18.0,18.04,GUFEW075,Jhankar Talkies Road / Minara Masjid,26.75407168,83.35889263,Nala
10057,45:01.0,57.72,GUFEW013,"Narmal Taxi Stand, Raiganj",26.74080944,83.36009261,Nala
10057,45:01.0,57.72,GUFEW013,"Narmal Taxi Stand, Raiganj",26.741008,83.360053,Nala
10056,32:53.0,69.83,GUFEW040,Daudpur,26.74010821,83.37461506,Nala
10056,32:53.0,69.83,GUFEW040,Daudpur,26.740212,83.374497,Nala
10055,32:01.0,93.7,GUFEW012,Taramandal,26.73835864,83.38702733,Nala
10055,32:01.0,93.7,GUFEW012,"Bhagat Chauraha, Taramandal Rd",26.726043,83.385648,Nala
10055,32:01.0,93.7,GUFEW012,"Bhagat Chauraha, Taramandal Rd",26.72219758,83.38962197,Nala
10055,32:01.0,93.7,GUFEW012,Taramandal,26.73843,83.386884,Nala
10054,31:45.0,49.43,GUFEW002,Basantpur Nala,26.737485,83.35911,Nala
10053,30:56.0,65,GUFEW066,"Panchavati Apartment, Daudpur",26.74205174,83.3736721,Nala
10053,30:56.0,65,GUFEW066,"Panchavati Apartment, Daudpur.",26.74205174,83.3736721,Nala
10052,30:56.0,73.9,GUFEW047,Mahui Sugharpur / Fulwariya,26.72178028,83.37508738,Nala
10052,30:56.0,73.9,GUFEW047,Mahui Sugharpur / Fulwariya,26.721924,83.37504,Nala
10051,30:32.0,80.98,GUFEW036,"Badgu Rd, Prayagpuram Colony",26.72416624,83.369582,Nala
10050,31:03.0,44.34,GUFEW022,"Patel Chowk, Shakti Nagar Colony",26.72829493,83.37096216,Nala
10049,30:33.0,59,GUFEW018,Samay Mata Mandir Road,26.737858,83.358547,Nala
10048,30:49.0,68.78,GUFEW079,"Mandi Rd, Mahuesugharpur",26.73148477,83.36310874,Nala
10047,30:18.0,18.12,GUFEW075,Jhankar Talkies Road / Minara Masjid,26.75407168,83.35889263,Nala
10046,30:01.0,58.4,GUFEW013,"Narmal Taxi Stand, Raiganj",26.74080944,83.36009261,Nala
10046,30:01.0,58.4,GUFEW013,"Narmal Taxi Stand, Raiganj",26.741008,83.360053,Nala
10045,17:53.0,69.81,GUFEW040,Daudpur,26.74010821,83.37461506,Nala
10045,17:53.0,69.81,GUFEW040,Daudpur,26.740212,83.374497,Nala
10044,17:01.0,93.57,GUFEW012,"Bhagat Chauraha, Taramandal Rd",26.72219758,83.38962197,Nala
10044,17:01.0,93.57,GUFEW012,Taramandal,26.73843,83.386884,Nala
10044,17:01.0,93.57,GUFEW012,"Bhagat Chauraha, Taramandal Rd",26.726043,83.385648,Nala
10044,17:01.0,93.57,GUFEW012,Taramandal,26.73835864,83.38702733,Nala
10043,16:45.0,49.23,GUFEW002,Basantpur Nala,26.737485,83.35911,Nala
10042,15:56.0,64.67,GUFEW066,"Panchavati Apartment, Daudpur",26.74205174,83.3736721,Nala
10042,15:56.0,64.67,GUFEW066,"Panchavati Apartment, Daudpur.",26.74205174,83.3736721,Nala
10041,15:56.0,74.26,GUFEW047,Mahui Sugharpur / Fulwariya,26.72178028,83.37508738,Nala
10041,15:56.0,74.26,GUFEW047,Mahui Sugharpur / Fulwariya,26.721924,83.37504,Nala
10040,15:32.0,81.07,GUFEW036,"Badgu Rd, Prayagpuram Colony",26.72416624,83.369582,Nala
10039,16:03.0,43.86,GUFEW022,"Patel Chowk, Shakti Nagar Colony",26.72829493,83.37096216,Nala
10038,15:33.0,58.92,GUFEW018,Samay Mata Mandir Road,26.737858,83.358547,Nala
10037,15:49.0,69.45,GUFEW079,"Mandi Rd, Mahuesugharpur",26.73148477,83.36310874,Nala
10036,15:18.0,17.34,GUFEW075,Jhankar Talkies Road / Minara Masjid,26.75407168,83.35889263,Nala
10035,15:01.0,58.48,GUFEW013,"Narmal Taxi Stand, Raiganj",26.74080944,83.36009261,Nala
10035,15:01.0,58.48,GUFEW013,"Narmal Taxi Stand, Raiganj",26.741008,83.360053,Nala
10034,02:53.0,69.96,GUFEW040,Daudpur,26.74010821,83.37461506,Nala
10034,02:53.0,69.96,GUFEW040,Daudpur,26.740212,83.374497,Nala
10033,02:01.0,93.66,GUFEW012,Taramandal,26.73843,83.386884,Nala
10033,02:01.0,93.66,GUFEW012,"Bhagat Chauraha, Taramandal Rd",26.72219758,83.38962197,Nala
10033,02:01.0,93.66,GUFEW012,Taramandal,26.73835864,83.38702733,Nala
10033,02:01.0,93.66,GUFEW012,"Bhagat Chauraha, Taramandal Rd",26.726043,83.385648,Nala
10032,01:45.0,49.67,GUFEW002,Basantpur Nala,26.737485,83.35911,Nala
10031,00:56.0,65.03,GUFEW066,"Panchavati Apartment, Daudpur.",26.74205174,83.3736721,Nala
10031,00:56.0,65.03,GUFEW066,"Panchavati Apartment, Daudpur",26.74205174,83.3736721,Nala
10030,00:56.0,74.1,GUFEW047,Mahui Sugharpur / Fulwariya,26.721924,83.37504,Nala
10030,00:56.0,74.1,GUFEW047,Mahui Sugharpur / Fulwariya,26.72178028,83.37508738,Nala
10029,00:32.0,80.86,GUFEW036,"Badgu Rd, Prayagpuram Colony",26.72416624,83.369582,Nala
10028,01:03.0,41.34,GUFEW022,"Patel Chowk, Shakti Nagar Colony",26.72829493,83.37096216,Nala
10027,00:33.0,58.92,GUFEW018,Samay Mata Mandir Road,26.737858,83.358547,Nala
10026,00:49.0,68.82,GUFEW079,"Mandi Rd, Mahuesugharpur",26.73148477,83.36310874,Nala
10025,00:18.0,17.37,GUFEW075,Jhankar Talkies Road / Minara Masjid,26.75407168,83.35889263,Nala
10024,00:01.0,58.63,GUFEW013,"Narmal Taxi Stand, Raiganj",26.741008,83.360053,Nala
10024,00:01.0,58.63,GUFEW013,"Narmal Taxi Stand, Raiganj",26.74080944,83.36009261,Nala
10023,47:53.0,69.95,GUFEW040,Daudpur,26.740212,83.374497,Nala
10023,47:53.0,69.95,GUFEW040,Daudpur,26.74010821,83.37461506,Nala
10022,47:01.0,93.53,GUFEW012,Taramandal,26.73835864,83.38702733,Nala
10022,47:01.0,93.53,GUFEW012,Taramandal,26.73843,83.386884,Nala
10022,47:01.0,93.53,GUFEW012,"Bhagat Chauraha, Taramandal Rd",26.72219758,83.38962197,Nala
10022,47:01.0,93.53,GUFEW012,"Bhagat Chauraha, Taramandal Rd",26.726043,83.385648,Nala
10021,46:45.0,49.84,GUFEW002,Basantpur Nala,26.737485,83.35911,Nala
10020,45:56.0,64.46,GUFEW066,"Panchavati Apartment, Daudpur",26.74205174,83.3736721,Nala
10020,45:56.0,64.46,GUFEW066,"Panchavati Apartment, Daudpur.",26.74205174,83.3736721,Nala
10019,45:56.0,74.28,GUFEW047,Mahui Sugharpur / Fulwariya,26.721924,83.37504,Nala
10019,45:56.0,74.28,GUFEW047,Mahui Sugharpur / Fulwariya,26.72178028,83.37508738,Nala
10018,45:32.0,81.2,GUFEW036,"Badgu Rd, Prayagpuram Colony",26.72416624,83.369582,Nala
10017,46:03.0,41.5,GUFEW022,"Patel Chowk, Shakti Nagar Colony",26.72829493,83.37096216,Nala
10016,45:33.0,59.06,GUFEW018,Samay Mata Mandir Road,26.737858,83.358547,Nala
10015,45:49.0,69.03,GUFEW079,"Mandi Rd, Mahuesugharpur",26.73148477,83.36310874,Nala
10014,45:18.0,18.06,GUFEW075,Jhankar Talkies Road / Minara Masjid,26.75407168,83.35889263,Nala
10013,45:01.0,57.69,GUFEW013,"Narmal Taxi Stand, Raiganj",26.74080944,83.36009261,Nala
10013,45:01.0,57.69,GUFEW013,"Narmal Taxi Stand, Raiganj",26.741008,83.360053,Nala
10012,32:53.0,69.99,GUFEW040,Daudpur,26.740212,83.374497,Nala
10012,32:53.0,69.99,GUFEW040,Daudpur,26.74010821,83.37461506,Nala
10011,32:01.0,93.66,GUFEW012,Taramandal,26.73835864,83.38702733,Nala
10011,32:01.0,93.66,GUFEW012,"Bhagat Chauraha, Taramandal Rd",26.726043,83.385648,Nala
10011,32:01.0,93.66,GUFEW012,"Bhagat Chauraha, Taramandal Rd",26.72219758,83.38962197,Nala
10011,32:01.0,93.66,GUFEW012,Taramandal,26.73843,83.386884,Nala
10010,31:45.0,49.63,GUFEW002,Basantpur Nala,26.737485,83.35911,Nala
10009,30:56.0,65,GUFEW066,"Panchavati Apartment, Daudpur.",26.74205174,83.3736721,Nala
10009,30:56.0,65,GUFEW066,"Panchavati Apartment, Daudpur",26.74205174,83.3736721,Nala
10008,30:56.0,73.94,GUFEW047,Mahui Sugharpur / Fulwariya,26.72178028,83.37508738,Nala
10008,30:56.0,73.94,GUFEW047,Mahui Sugharpur / Fulwariya,26.721924,83.37504,Nala
10007,30:32.0,81.27,GUFEW036,"Badgu Rd, Prayagpuram Colony",26.72416624,83.369582,Nala
10006,31:03.0,41.48,GUFEW022,"Patel Chowk, Shakti Nagar Colony",26.72829493,83.37096216,Nala
10005,30:33.0,58.86,GUFEW018,Samay Mata Mandir Road,26.737858,83.358547,Nala
10004,30:49.0,68.86,GUFEW079,"Mandi Rd, Mahuesugharpur",26.73148477,83.36310874,Nala
10003,30:18.0,17.45,GUFEW075,Jhankar Talkies Road / Minara Masjid,26.75407168,83.35889263,Nala
10002,30:01.0,58.07,GUFEW013,"Narmal Taxi Stand, Raiganj",26.741008,83.360053,Nala
10002,30:01.0,58.07,GUFEW013,"Narmal Taxi Stand, Raiganj",26.74080944,83.36009261,Nala
10001,17:53.0,69.8,GUFEW040,Daudpur,26.740212,83.374497,Nala
10001,17:53.0,69.8,GUFEW040,Daudpur,26.74010821,83.37461506,Nala
10000,17:01.0,93.65,GUFEW012,Taramandal,26.73835864,83.38702733,Nala
10000,17:01.0,93.65,GUFEW012,"Bhagat Chauraha, Taramandal Rd",26.72219758,83.38962197,Nala
10000,17:01.0,93.65,GUFEW012,"Bhagat Chauraha, Taramandal Rd",26.726043,83.385648,Nala
10000,17:01.0,93.65,GUFEW012,Taramandal,26.73843,83.386884,Nala
9999,16:45.0,49.75,GUFEW002,Basantpur Nala,26.737485,83.35911,Nala
9998,15:56.0,64.82,GUFEW066,"Panchavati Apartment, Daudpur.",26.74205174,83.3736721,Nala
9998,15:56.0,64.82,GUFEW066,"Panchavati Apartment, Daudpur",26.74205174,83.3736721,Nala
9997,15:56.0,74.36,GUFEW047,Mahui Sugharpur / Fulwariya,26.72178028,83.37508738,Nala
9997,15:56.0,74.36,GUFEW047,Mahui Sugharpur / Fulwariya,26.721924,83.37504,Nala
9996,15:32.0,81.1,GUFEW036,"Badgu Rd, Prayagpuram Colony",26.72416624,83.369582,Nala
9995,16:03.0,42.36,GUFEW022,"Patel Chowk, Shakti Nagar Colony",26.72829493,83.37096216,Nala
9994,15:33.0,58.91,GUFEW018,Samay Mata Mandir Road,26.737858,83.358547,Nala
9993,15:49.0,69.45,GUFEW079,"Mandi Rd, Mahuesugharpur",26.73148477,83.36310874,Nala
9992,15:18.0,18.03,GUFEW075,Jhankar Talkies Road / Minara Masjid,26.75407168,83.35889263,Nala
9991,15:01.0,58.62,GUFEW013,"Narmal Taxi Stand, Raiganj",26.741008,83.360053,Nala
9991,15:01.0,58.62,GUFEW013,"Narmal Taxi Stand, Raiganj",26.74080944,83.36009261,Nala
9990,02:53.0,69.7,GUFEW040,Daudpur,26.74010821,83.37461506,Nala
9990,02:53.0,69.7,GUFEW040,Daudpur,26.740212,83.374497,Nala
9989,02:01.0,93.65,GUFEW012,Taramandal,26.73835864,83.38702733,Nala
9989,02:01.0,93.65,GUFEW012,"Bhagat Chauraha, Taramandal Rd",26.72219758,83.38962197,Nala
9989,02:01.0,93.65,GUFEW012,"Bhagat Chauraha, Taramandal Rd",26.726043,83.385648,Nala
9989,02:01.0,93.65,GUFEW012,Taramandal,26.73843,83.386884,Nala
9988,01:45.0,49.63,GUFEW002,Basantpur Nala,26.737485,83.35911,Nala
9987,00:56.0,64.81,GUFEW066,"Panchavati Apartment, Daudpur.",26.74205174,83.3736721,Nala
9987,00:56.0,64.81,GUFEW066,"Panchavati Apartment, Daudpur",26.74205174,83.3736721,Nala
9986,00:56.0,74.51,GUFEW047,Mahui Sugharpur / Fulwariya,26.721924,83.37504,Nala
9986,00:56.0,74.51,GUFEW047,Mahui Sugharpur / Fulwariya,26.72178028,83.37508738,Nala
9985,00:32.0,81.06,GUFEW036,"Badgu Rd, Prayagpuram Colony",26.72416624,83.369582,Nala
9984,01:03.0,41.05,GUFEW022,"Patel Chowk, Shakti Nagar Colony",26.72829493,83.37096216,Nala
9983,00:33.0,59.17,GUFEW018,Samay Mata Mandir Road,26.737858,83.358547,Nala
9982,00:49.0,69.51,GUFEW079,"Mandi Rd, Mahuesugharpur",26.73148477,83.36310874,Nala
9981,00:18.0,17.55,GUFEW075,Jhankar Talkies Road / Minara Masjid,26.75407168,83.35889263,Nala
9980,00:01.0,58.33,GUFEW013,"Narmal Taxi Stand, Raiganj",26.74080944,83.36009261,Nala
9980,00:01.0,58.33,GUFEW013,"Narmal Taxi Stand, Raiganj",26.741008,83.360053,Nala
9979,47:53.0,69.93,GUFEW040,Daudpur,26.740212,83.374497,Nala
9979,47:53.0,69.93,GUFEW040,Daudpur,26.74010821,83.37461506,Nala
9978,47:01.0,93.65,GUFEW012,"Bhagat Chauraha, Taramandal Rd",26.72219758,83.38962197,Nala
9978,47:01.0,93.65,GUFEW012,"Bhagat Chauraha, Taramandal Rd",26.726043,83.385648,Nala
9978,47:01.0,93.65,GUFEW012,Taramandal,26.73843,83.386884,Nala
9978,47:01.0,93.65,GUFEW012,Taramandal,26.73835864,83.38702733,Nala
9977,46:45.0,49.77,GUFEW002,Basantpur Nala,26.737485,83.35911,Nala
9976,45:56.0,64.73,GUFEW066,"Panchavati Apartment, Daudpur",26.74205174,83.3736721,Nala
9976,45:56.0,64.73,GUFEW066,"Panchavati Apartment, Daudpur.",26.74205174,83.3736721,Nala
9975,45:56.0,74.3,GUFEW047,Mahui Sugharpur / Fulwariya,26.72178028,83.37508738,Nala
9975,45:56.0,74.3,GUFEW047,Mahui Sugharpur / Fulwariya,26.721924,83.37504,Nala
9974,45:32.0,81.05,GUFEW036,"Badgu Rd, Prayagpuram Colony",26.72416624,83.369582,Nala
9973,46:03.0,43.48,GUFEW022,"Patel Chowk, Shakti Nagar Colony",26.72829493,83.37096216,Nala
9972,45:33.0,58.96,GUFEW018,Samay Mata Mandir Road,26.737858,83.358547,Nala
9971,45:49.0,69.34,GUFEW079,"Mandi Rd, Mahuesugharpur",26.73148477,83.36310874,Nala
9970,45:18.0,17.47,GUFEW075,Jhankar Talkies Road / Minara Masjid,26.75407168,83.35889263,Nala
9969,45:01.0,58.29,GUFEW013,"Narmal Taxi Stand, Raiganj",26.74080944,83.36009261,Nala
9969,45:01.0,58.29,GUFEW013,"Narmal Taxi Stand, Raiganj",26.741008,83.360053,Nala
9968,32:53.0,69.89,GUFEW040,Daudpur,26.74010821,83.37461506,Nala
9968,32:53.0,69.89,GUFEW040,Daudpur,26.740212,83.374497,Nala
9967,32:01.0,93.72,GUFEW012,"Bhagat Chauraha, Taramandal Rd",26.72219758,83.38962197,Nala
9967,32:01.0,93.72,GUFEW012,Taramandal,26.73843,83.386884,Nala
9967,32:01.0,93.72,GUFEW012,Taramandal,26.73835864,83.38702733,Nala
9967,32:01.0,93.72,GUFEW012,"Bhagat Chauraha, Taramandal Rd",26.726043,83.385648,Nala
9966,31:45.0,49.35,GUFEW002,Basantpur Nala,26.737485,83.35911,Nala
9965,30:56.0,64.57,GUFEW066,"Panchavati Apartment, Daudpur",26.74205174,83.3736721,Nala
9965,30:56.0,64.57,GUFEW066,"Panchavati Apartment, Daudpur.",26.74205174,83.3736721,Nala
9964,30:56.0,74.31,GUFEW047,Mahui Sugharpur / Fulwariya,26.72178028,83.37508738,Nala
9964,30:56.0,74.31,GUFEW047,Mahui Sugharpur / Fulwariya,26.721924,83.37504,Nala
9963,30:32.0,81,GUFEW036,"Badgu Rd, Prayagpuram Colony",26.72416624,83.369582,Nala
9962,31:03.0,42.73,GUFEW022,"Patel Chowk, Shakti Nagar Colony",26.72829493,83.37096216,Nala
9961,30:33.0,58.93,GUFEW018,Samay Mata Mandir Road,26.737858,83.358547,Nala
9960,30:49.0,69.54,GUFEW079,"Mandi Rd, Mahuesugharpur",26.73148477,83.36310874,Nala
9959,30:18.0,17.61,GUFEW075,Jhankar Talkies Road / Minara Masjid,26.75407168,83.35889263,Nala
9958,30:01.0,58.27,GUFEW013,"Narmal Taxi Stand, Raiganj",26.741008,83.360053,Nala
9958,30:01.0,58.27,GUFEW013,"Narmal Taxi Stand, Raiganj",26.74080944,83.36009261,Nala
9957,17:53.0,69.69,GUFEW040,Daudpur,26.74010821,83.37461506,Nala
9957,17:53.0,69.69,GUFEW040,Daudpur,26.740212,83.374497,Nala
9956,17:01.0,93.58,GUFEW012,Taramandal,26.73835864,83.38702733,Nala
9956,17:01.0,93.58,GUFEW012,Taramandal,26.73843,83.386884,Nala
9956,17:01.0,93.58,GUFEW012,"Bhagat Chauraha, Taramandal Rd",26.72219758,83.38962197,Nala
9956,17:01.0,93.58,GUFEW012,"Bhagat Chauraha, Taramandal Rd",26.726043,83.385648,Nala
9955,16:45.0,50.2,GUFEW002,Basantpur Nala,26.737485,83.35911,Nala
9954,15:56.0,64.42,GUFEW066,"Panchavati Apartment, Daudpur",26.74205174,83.3736721,Nala
9954,15:56.0,64.42,GUFEW066,"Panchavati Apartment, Daudpur.",26.74205174,83.3736721,Nala
9953,15:56.0,74.37,GUFEW047,Mahui Sugharpur / Fulwariya,26.72178028,83.37508738,Nala
9953,15:56.0,74.37,GUFEW047,Mahui Sugharpur / Fulwariya,26.721924,83.37504,Nala
9952,15:32.0,81.09,GUFEW036,"Badgu Rd, Prayagpuram Colony",26.72416624,83.369582,Nala
9951,16:03.0,41.89,GUFEW022,"Patel Chowk, Shakti Nagar Colony",26.72829493,83.37096216,Nala
9950,15:33.0,58.98,GUFEW018,Samay Mata Mandir Road,26.737858,83.358547,Nala
9949,15:49.0,69.1,GUFEW079,"Mandi Rd, Mahuesugharpur",26.73148477,83.36310874,Nala
9948,15:18.0,17.64,GUFEW075,Jhankar Talkies Road / Minara Masjid,26.75407168,83.35889263,Nala
9947,15:01.0,58.79,GUFEW013,"Narmal Taxi Stand, Raiganj",26.74080944,83.36009261,Nala
9947,15:01.0,58.79,GUFEW013,"Narmal Taxi Stand, Raiganj",26.741008,83.360053,Nala
9946,02:53.0,69.96,GUFEW040,Daudpur,26.740212,83.374497,Nala
9946,02:53.0,69.96,GUFEW040,Daudpur,26.74010821,83.37461506,Nala
9945,02:01.0,93.7,GUFEW012,Taramandal,26.73835864,83.38702733,Nala
9945,02:01.0,93.7,GUFEW012,"Bhagat Chauraha, Taramandal Rd",26.72219758,83.38962197,Nala
9945,02:01.0,93.7,GUFEW012,Taramandal,26.73843,83.386884,Nala
9945,02:01.0,93.7,GUFEW012,"Bhagat Chauraha, Taramandal Rd",26.726043,83.385648,Nala
9944,01:45.0,49.76,GUFEW002,Basantpur Nala,26.737485,83.35911,Nala
9943,00:56.0,64.61,GUFEW066,"Panchavati Apartment, Daudpur",26.74205174,83.3736721,Nala
9943,00:56.0,64.61,GUFEW066,"Panchavati Apartment, Daudpur.",26.74205174,83.3736721,Nala
9942,00:56.0,74.07,GUFEW047,Mahui Sugharpur / Fulwariya,26.72178028,83.37508738,Nala
9942,00:56.0,74.07,GUFEW047,Mahui Sugharpur / Fulwariya,26.721924,83.37504,Nala
9941,00:32.0,81.09,GUFEW036,"Badgu Rd, Prayagpuram Colony",26.72416624,83.369582,Nala
9940,01:03.0,42.86,GUFEW022,"Patel Chowk, Shakti Nagar Colony",26.72829493,83.37096216,Nala
9939,00:33.0,58.46,GUFEW018,Samay Mata Mandir Road,26.737858,83.358547,Nala
9938,00:49.0,69.02,GUFEW079,"Mandi Rd, Mahuesugharpur",26.73148477,83.36310874,Nala
9937,00:18.0,18.28,GUFEW075,Jhankar Talkies Road / Minara Masjid,26.75407168,83.35889263,Nala
9936,00:01.0,57.99,GUFEW013,"Narmal Taxi Stand, Raiganj",26.741008,83.360053,Nala
9936,00:01.0,57.99,GUFEW013,"Narmal Taxi Stand, Raiganj",26.74080944,83.36009261,Nala
9935,47:53.0,69.58,GUFEW040,Daudpur,26.74010821,83.37461506,Nala
9935,47:53.0,69.58,GUFEW040,Daudpur,26.740212,83.374497,Nala
9934,47:01.0,93.72,GUFEW012,Taramandal,26.73835864,83.38702733,Nala
9934,47:01.0,93.72,GUFEW012,"Bhagat Chauraha, Taramandal Rd",26.72219758,83.38962197,Nala
9934,47:01.0,93.72,GUFEW012,"Bhagat Chauraha, Taramandal Rd",26.726043,83.385648,Nala
9934,47:01.0,93.72,GUFEW012,Taramandal,26.73843,83.386884,Nala
9933,46:45.0,49.33,GUFEW002,Basantpur Nala,26.737485,83.35911,Nala
9932,45:56.0,64.59,GUFEW066,"Panchavati Apartment, Daudpur.",26.74205174,83.3736721,Nala
9932,45:56.0,64.59,GUFEW066,"Panchavati Apartment, Daudpur",26.74205174,83.3736721,Nala
9931,45:56.0,74.2,GUFEW047,Mahui Sugharpur / Fulwariya,26.72178028,83.37508738,Nala
9931,45:56.0,74.2,GUFEW047,Mahui Sugharpur / Fulwariya,26.721924,83.37504,Nala
9930,45:32.0,81.25,GUFEW036,"Badgu Rd, Prayagpuram Colony",26.72416624,83.369582,Nala
9929,46:03.0,43.24,GUFEW022,"Patel Chowk, Shakti Nagar Colony",26.72829493,83.37096216,Nala
9928,45:33.0,58.98,GUFEW018,Samay Mata Mandir Road,26.737858,83.358547,Nala
9927,45:49.0,68.87,GUFEW079,"Mandi Rd, Mahuesugharpur",26.73148477,83.36310874,Nala
9926,45:18.0,18.19,GUFEW075,Jhankar Talkies Road / Minara Masjid,26.75407168,83.35889263,Nala
9925,45:01.0,58.17,GUFEW013,"Narmal Taxi Stand, Raiganj",26.74080944,83.36009261,Nala
9925,45:01.0,58.17,GUFEW013,"Narmal Taxi Stand, Raiganj",26.741008,83.360053,Nala
9924,32:53.0,69.69,GUFEW040,Daudpur,26.74010821,83.37461506,Nala
9924,32:53.0,69.69,GUFEW040,Daudpur,26.740212,83.374497,Nala
9923,32:01.0,93.8,GUFEW012,"Bhagat Chauraha, Taramandal Rd",26.72219758,83.38962197,Nala
9923,32:01.0,93.8,GUFEW012,"Bhagat Chauraha, Taramandal Rd",26.726043,83.385648,Nala
9923,32:01.0,93.8,GUFEW012,Taramandal,26.73835864,83.38702733,Nala
9923,32:01.0,93.8,GUFEW012,Taramandal,26.73843,83.386884,Nala
9922,31:45.0,49.73,GUFEW002,Basantpur Nala,26.737485,83.35911,Nala
9921,30:56.0,64.72,GUFEW066,"Panchavati Apartment, Daudpur.",26.74205174,83.3736721,Nala
