Id,StationId,LocationId,TimeStamp,MobileNumber,Battery,RainHourly,RainDaily,CreatedDate,IsApproved,0-33-020,0-33-005,0-08-083,DetailedQCFlag
14042,GUFEW111,18,2024-12-16 23:15:00.0000000," 9876543210",10.60,0.00,0.00,2024-12-23 15:16:54.000,1,0,0,NULL,1
14045,GUFEW111,18,2024-12-16 23:30:00.0000000," 9876543210",10.70,0.00,0.00,2024-12-23 15:16:54.000,1,0,0,NULL,1
14046,GUFEW112,19,2024-12-16 23:30:00.0000000,,10.80,0.00,0.00,2024-12-23 15:16:54.000,1,0,0,NULL,1
14047,GUFEW111,18,2024-12-16 23:45:00.0000000," 9876543210",10.50,0.00,0.00,2024-12-23 15:16:54.000,1,0,0,NULL,1
14048,GUFEW112,19,2024-12-16 23:45:00.0000000,,10.90,0.00,0.00,2024-12-23 15:16:54.000,1,0,0,NULL,1
14049,GUFEW111,18,2024-12-17 00:00:00.0000000," 9876543210",10.60,0.00,0.00,2024-12-23 15:16:54.000,1,0,0,NULL,1
14051,GUFEW112,19,2024-12-17 00:00:00.0000000,,10.90,0.00,0.00,2024-12-23 15:16:54.000,1,0,0,NULL,1
14052,GUFEW112,19,2024-12-17 00:15:00.0000000,,10.90,0.00,0.00,2024-12-23 15:16:54.000,1,0,0,NULL,1
14050,GUFEW111,18,2024-12-17 00:15:00.0000000," 9876543210",10.70,0.00,0.00,2024-12-23 15:16:54.000,1,0,0,NULL,1
14053,GUFEW111,18,2024-12-17 00:30:00.0000000," 9876543210",10.50,0.00,0.00,2024-12-23 15:16:54.000,1,0,0,NULL,1
14054,GUFEW112,19,2024-12-17 00:30:00.0000000,,10.80,0.00,0.00,2024-12-23 15:16:54.000,1,0,0,NULL,1
14055,GUFEW111,18,2024-12-17 00:45:00.0000000," 9876543210",10.60,0.00,0.00,2024-12-23 15:16:54.000,1,0,0,NULL,1
14056,GUFEW112,19,2024-12-17 00:45:00.0000000,,10.80,0.00,0.00,2024-12-23 15:16:54.000,1,0,0,NULL,1
14057,GUFEW111,18,2024-12-17 01:00:00.0000000," 9876543210",10.60,0.00,0.00,2024-12-23 15:16:54.000,1,0,0,NULL,1
14059,GUFEW112,19,2024-12-17 01:00:00.0000000,,10.80,0.00,0.00,2024-12-23 15:16:54.000,1,0,0,NULL,1
14060,GUFEW112,19,2024-12-17 01:15:00.0000000,,10.90,0.00,0.00,2024-12-23 15:16:54.000,1,0,0,NULL,1
14058,GUFEW111,18,2024-12-17 01:15:00.0000000," 9876543210",10.40,0.00,0.00,2024-12-23 15:16:54.000,1,0,0,NULL,1
14061,GUFEW111,18,2024-12-17 01:30:00.0000000," 9876543210",10.60,0.00,0.00,2024-12-23 15:16:54.000,1,0,0,NULL,1
14062,GUFEW112,19,2024-12-17 01:30:00.0000000,,10.80,0.00,0.00,2024-12-23 15:16:54.000,1,0,0,NULL,1
14063,GUFEW111,18,2024-12-17 01:45:00.0000000," 9876543210",10.60,0.00,0.00,2024-12-23 15:16:54.000,1,0,0,NULL,1
14064,GUFEW112,19,2024-12-17 01:45:00.0000000,,10.80,0.00,0.00,2024-12-23 15:16:54.000,1,0,0,NULL,1
14065,GUFEW111,18,2024-12-17 02:00:00.0000000," 9876543210",10.40,0.00,0.00,2024-12-23 15:16:54.000,1,0,0,NULL,1
14067,GUFEW112,19,2024-12-17 02:00:00.0000000,,10.80,0.00,0.00,2024-12-23 15:16:54.000,1,0,0,NULL,1
14068,GUFEW112,19,2024-12-17 02:15:00.0000000,,10.90,0.00,0.00,2024-12-23 15:16:54.000,1,0,0,NULL,1
14066,GUFEW111,18,2024-12-17 02:15:00.0000000," 9876543210",10.60,0.00,0.00,2024-12-23 15:16:54.000,1,0,0,NULL,1
14069,GUFEW111,18,2024-12-17 02:30:00.0000000," 9876543210",10.60,0.00,0.00,2024-12-23 15:16:54.000,1,0,0,NULL,1
14070,GUFEW112,19,2024-12-17 02:30:00.0000000,,10.80,0.00,0.00,2024-12-23 15:16:55.000,1,0,0,NULL,1
14071,GUFEW111,18,2024-12-17 02:45:00.0000000," 9876543210",10.40,0.00,0.00,2024-12-23 15:16:55.000,1,0,0,NULL,1
14072,GUFEW112,19,2024-12-17 02:45:00.0000000,,10.80,0.00,0.00,2024-12-23 15:16:55.000,1,0,0,NULL,1
14073,GUFEW111,18,2024-12-17 03:00:00.0000000," 9876543210",10.70,0.00,0.00,2024-12-23 15:16:55.000,1,0,0,NULL,1
14074,GUFEW112,19,2024-12-17 03:00:00.0000000,,10.70,0.00,0.00,2024-12-23 15:16:55.000,1,0,0,NULL,1
14075,GUFEW111,18,2024-12-17 03:15:00.0000000," 9876543210",10.60,0.00,0.00,2024-12-23 15:16:55.000,1,0,0,NULL,1
14076,GUFEW112,19,2024-12-17 03:15:00.0000000,,10.70,0.00,0.00,2024-12-23 15:16:55.000,1,0,0,NULL,1
14077,GUFEW111,18,2024-12-17 03:30:00.0000000," 9876543210",10.40,0.00,0.00,2024-12-23 15:16:55.000,1,0,0,NULL,1
14078,GUFEW112,19,2024-12-17 03:30:00.0000000,,10.80,0.00,0.00,2024-12-23 15:16:55.000,1,0,0,NULL,1
14079,GUFEW111,18,2024-12-17 03:45:00.0000000," 9876543210",10.70,0.00,0.00,2024-12-23 15:16:55.000,1,0,0,NULL,1
14080,GUFEW112,19,2024-12-17 03:45:00.0000000,,10.70,0.00,0.00,2024-12-23 15:16:55.000,1,0,0,NULL,1
14081,GUFEW111,18,2024-12-17 04:00:00.0000000," 9876543210",10.60,0.00,0.00,2024-12-23 15:16:55.000,1,0,0,NULL,1
14082,GUFEW112,19,2024-12-17 04:00:00.0000000,,10.70,0.00,0.00,2024-12-23 15:16:55.000,1,0,0,NULL,1
14083,GUFEW111,18,2024-12-17 04:15:00.0000000," 9876543210",10.40,0.00,0.00,2024-12-23 15:16:55.000,1,0,0,NULL,1
14084,GUFEW112,19,2024-12-17 04:15:00.0000000,,10.70,0.00,0.00,2024-12-23 15:16:55.000,1,0,0,NULL,1
14085,GUFEW111,18,2024-12-17 04:30:00.0000000," 9876543210",10.40,0.00,0.00,2024-12-23 15:16:55.000,1,0,0,NULL,1
14086,GUFEW112,19,2024-12-17 04:30:00.0000000,,10.70,0.00,0.00,2024-12-23 15:16:55.000,1,0,0,NULL,1
14087,GUFEW111,18,2024-12-17 04:45:00.0000000," 9876543210",10.60,0.00,0.00,2024-12-23 15:16:55.000,1,0,0,NULL,1
14088,GUFEW112,19,2024-12-17 04:45:00.0000000,,10.70,0.00,0.00,2024-12-23 15:16:55.000,1,0,0,NULL,1
14089,GUFEW111,18,2024-12-17 05:00:00.0000000," 9876543210",10.60,0.00,0.00,2024-12-23 15:16:55.000,1,0,0,NULL,1
14091,GUFEW112,19,2024-12-17 05:00:00.0000000,,10.70,0.00,0.00,2024-12-23 15:16:55.000,1,0,0,NULL,1
14092,GUFEW112,19,2024-12-17 05:15:00.0000000,,10.80,0.00,0.00,2024-12-23 15:16:55.000,1,0,0,NULL,1
14090,GUFEW111,18,2024-12-17 05:15:00.0000000," 9876543210",10.30,0.00,0.00,2024-12-23 15:16:55.000,1,0,0,NULL,1
14093,GUFEW111,18,2024-12-17 05:30:00.0000000," 9876543210",10.40,0.00,0.00,2024-12-23 15:16:55.000,1,0,0,NULL,1
14094,GUFEW112,19,2024-12-17 05:30:00.0000000,,10.70,0.00,0.00,2024-12-23 15:16:55.000,1,0,0,NULL,1
14095,GUFEW111,18,2024-12-17 05:45:00.0000000," 9876543210",10.50,0.00,0.00,2024-12-23 15:16:55.000,1,0,0,NULL,1
14096,GUFEW112,19,2024-12-17 05:45:00.0000000,,10.70,0.00,0.00,2024-12-23 15:16:55.000,1,0,0,NULL,1
14097,GUFEW111,18,2024-12-17 06:00:00.0000000," 9876543210",10.40,0.00,0.00,2024-12-23 15:16:55.000,1,0,0,NULL,1
14099,GUFEW112,19,2024-12-17 06:00:00.0000000,,10.70,0.00,0.00,2024-12-23 15:16:55.000,1,0,0,NULL,1
14100,GUFEW112,19,2024-12-17 06:15:00.0000000,,10.70,0.00,0.00,2024-12-23 15:16:55.000,1,0,0,NULL,1
14098,GUFEW111,18,2024-12-17 06:15:00.0000000," 9876543210",10.50,0.00,0.00,2024-12-23 15:16:55.000,1,0,0,NULL,1
14101,GUFEW111,18,2024-12-17 06:30:00.0000000," 9876543210",10.20,0.00,0.00,2024-12-23 15:16:55.000,1,0,0,NULL,1
14102,GUFEW112,19,2024-12-17 06:30:00.0000000,,10.70,0.00,0.00,2024-12-23 15:16:55.000,1,0,0,NULL,1
14103,GUFEW111,18,2024-12-17 06:45:00.0000000," 9876543210",10.40,0.00,0.00,2024-12-23 15:16:55.000,1,0,0,NULL,1
14105,GUFEW112,19,2024-12-17 06:45:00.0000000,,10.70,0.00,0.00,2024-12-23 15:16:55.000,1,0,0,NULL,1
14106,GUFEW112,19,2024-12-17 07:00:00.0000000,,10.70,0.00,0.00,2024-12-23 15:16:55.000,1,0,0,NULL,1
14104,GUFEW111,18,2024-12-17 07:00:00.0000000," 9876543210",10.60,0.00,0.00,2024-12-23 15:16:55.000,1,0,0,NULL,1
14107,GUFEW112,19,2024-12-17 07:15:00.0000000,,10.90,0.00,0.00,2024-12-23 15:16:55.000,1,0,0,NULL,1
14108,GUFEW111,18,2024-12-17 07:15:00.0000000," 9876543210",10.70,0.00,0.00,2024-12-23 15:16:55.000,1,0,0,NULL,1
14109,GUFEW111,18,2024-12-17 07:30:00.0000000," 9876543210",11.10,0.00,0.00,2024-12-23 15:16:55.000,1,0,0,NULL,1
14111,GUFEW112,19,2024-12-17 07:30:00.0000000,,11.10,0.00,0.00,2024-12-23 15:16:55.000,1,0,0,NULL,1
14113,GUFEW112,19,2024-12-17 07:45:00.0000000,,11.40,0.00,0.00,2024-12-23 15:16:55.000,1,0,0,NULL,1
14110,GUFEW111,18,2024-12-17 07:45:00.0000000," 9876543210",11.50,0.00,0.00,2024-12-23 15:16:55.000,1,0,0,NULL,1
14114,GUFEW112,19,2024-12-17 08:00:00.0000000,,11.80,0.00,0.00,2024-12-23 15:16:55.000,1,0,0,NULL,1
14112,GUFEW111,18,2024-12-17 08:00:00.0000000," 9876543210",12.20,0.00,0.00,2024-12-23 15:16:55.000,1,0,0,NULL,1
14115,GUFEW112,19,2024-12-17 08:15:00.0000000,,11.90,0.00,0.00,2024-12-23 15:16:56.000,1,0,0,NULL,1
14116,GUFEW111,18,2024-12-17 08:15:00.0000000," 9876543210",11.90,0.00,0.00,2024-12-23 15:16:56.000,1,0,0,NULL,1
14117,GUFEW111,18,2024-12-17 08:30:00.0000000," 9876543210",11.70,0.00,0.00,2024-12-23 15:16:56.000,1,0,0,NULL,1
14119,GUFEW112,19,2024-12-17 08:30:00.0000000,,11.80,0.00,0.00,2024-12-23 15:16:56.000,1,0,0,NULL,1
14118,GUFEW111,18,2024-12-17 08:45:00.0000000," 9876543210",11.70,0.00,0.00,2024-12-23 15:16:56.000,1,0,0,NULL,1
14121,GUFEW112,19,2024-12-17 08:45:00.0000000,,11.90,0.00,0.00,2024-12-23 15:16:56.000,1,0,0,NULL,1
14123,GUFEW112,19,2024-12-17 09:00:00.0000000,,11.90,0.00,0.00,2024-12-23 15:16:56.000,1,0,0,NULL,1
14120,GUFEW111,18,2024-12-17 09:00:00.0000000," 9876543210",11.70,0.00,0.00,2024-12-23 15:16:56.000,1,0,0,NULL,1
14122,GUFEW111,18,2024-12-17 09:15:00.0000000," 9876543210",11.80,0.00,0.00,2024-12-23 15:16:56.000,1,0,0,NULL,1
14125,GUFEW112,19,2024-12-17 09:15:00.0000000,,11.90,0.00,0.00,2024-12-23 15:16:56.000,1,0,0,NULL,1
14126,GUFEW112,19,2024-12-17 09:30:00.0000000,,11.90,0.00,0.00,2024-12-23 15:16:56.000,1,0,0,NULL,1
14124,GUFEW111,18,2024-12-17 09:30:00.0000000," 9876543210",11.80,0.00,0.00,2024-12-23 15:16:56.000,1,0,0,NULL,1
14127,GUFEW111,18,2024-12-17 09:45:00.0000000," 9876543210",12.00,0.00,0.00,2024-12-23 15:16:56.000,1,0,0,NULL,1
14129,GUFEW112,19,2024-12-17 09:45:00.0000000,,11.90,0.00,0.00,2024-12-23 15:16:56.000,1,0,0,NULL,1
14131,GUFEW112,19,2024-12-17 10:00:00.0000000,,11.90,0.00,0.00,2024-12-23 15:16:56.000,1,0,0,NULL,1
14128,GUFEW111,18,2024-12-17 10:00:00.0000000," 9876543210",11.80,0.00,0.00,2024-12-23 15:16:56.000,1,0,0,NULL,1
14132,GUFEW112,19,2024-12-17 10:15:00.0000000,,12.00,0.00,0.00,2024-12-23 15:16:56.000,1,0,0,NULL,1
14130,GUFEW111,18,2024-12-17 10:15:00.0000000," 9876543210",11.90,0.00,0.00,2024-12-23 15:16:56.000,1,0,0,NULL,1
14135,GUFEW112,19,2024-12-17 10:30:00.0000000,,11.90,0.00,0.00,2024-12-23 15:16:56.000,1,0,0,NULL,1
14133,GUFEW111,18,2024-12-17 10:30:00.0000000," 9876543210",11.90,0.00,0.00,2024-12-23 15:16:56.000,1,0,0,NULL,1
14134,GUFEW111,18,2024-12-17 10:45:00.0000000," 9876543210",11.90,0.00,0.00,2024-12-23 15:16:56.000,1,0,0,NULL,1
14137,GUFEW112,19,2024-12-17 10:45:00.0000000,,12.00,0.00,0.00,2024-12-23 15:16:56.000,1,0,0,NULL,1
14139,GUFEW112,19,2024-12-17 11:00:00.0000000,,12.00,0.00,0.00,2024-12-23 15:16:56.000,1,0,0,NULL,1
14136,GUFEW111,18,2024-12-17 11:00:00.0000000," 9876543210",11.80,0.00,0.00,2024-12-23 15:16:56.000,1,0,0,NULL,1
14138,GUFEW111,18,2024-12-17 11:15:00.0000000," 9876543210",11.90,0.00,0.00,2024-12-23 15:16:56.000,1,0,0,NULL,1
14141,GUFEW112,19,2024-12-17 11:15:00.0000000,,12.00,0.00,0.00,2024-12-23 15:16:56.000,1,0,0,NULL,1
14143,GUFEW112,19,2024-12-17 11:30:00.0000000,,12.10,0.00,0.00,2024-12-23 15:16:56.000,1,0,0,NULL,1
14140,GUFEW111,18,2024-12-17 11:30:00.0000000," 9876543210",12.00,0.00,0.00,2024-12-23 15:16:56.000,1,0,0,NULL,1
14142,GUFEW111,18,2024-12-17 11:45:00.0000000," 9876543210",12.00,0.00,0.00,2024-12-23 15:16:56.000,1,0,0,NULL,1
14145,GUFEW112,19,2024-12-17 11:45:00.0000000,,12.10,0.00,0.00,2024-12-23 15:16:56.000,1,0,0,NULL,1
14144,GUFEW111,18,2024-12-17 12:00:00.0000000," 9876543210",12.10,0.00,0.00,2024-12-23 15:16:56.000,1,0,0,NULL,1
14147,GUFEW112,19,2024-12-17 12:00:00.0000000,,12.10,0.00,0.00,2024-12-23 15:16:56.000,1,0,0,NULL,1
14148,GUFEW112,19,2024-12-17 12:15:00.0000000,,12.10,0.00,0.00,2024-12-23 15:16:56.000,1,0,0,NULL,1
14146,GUFEW111,18,2024-12-17 12:15:00.0000000," 9876543210",12.10,0.00,0.00,2024-12-23 15:16:56.000,1,0,0,NULL,1
14149,GUFEW111,18,2024-12-17 12:30:00.0000000," 9876543210",11.90,0.00,0.00,2024-12-23 15:16:56.000,1,0,0,NULL,1
14151,GUFEW112,19,2024-12-17 12:30:00.0000000,,12.10,0.00,0.00,2024-12-23 15:16:56.000,1,0,0,NULL,1
14152,GUFEW112,19,2024-12-17 12:45:00.0000000,,12.10,0.00,0.00,2024-12-23 15:16:56.000,1,0,0,NULL,1
14150,GUFEW111,18,2024-12-17 12:45:00.0000000," 9876543210",11.90,0.00,0.00,2024-12-23 15:16:56.000,1,0,0,NULL,1
14153,GUFEW111,18,2024-12-17 13:00:00.0000000," 9876543210",12.10,0.00,0.00,2024-12-23 15:16:56.000,1,0,0,NULL,1
14155,GUFEW112,19,2024-12-17 13:00:00.0000000,,12.20,0.00,0.00,2024-12-23 15:16:56.000,1,0,0,NULL,1
14156,GUFEW112,19,2024-12-17 13:15:00.0000000,,12.20,0.00,0.00,2024-12-23 15:16:56.000,1,0,0,NULL,1
14154,GUFEW111,18,2024-12-17 13:15:00.0000000," 9876543210",12.10,0.00,0.00,2024-12-23 15:16:56.000,1,0,0,NULL,1
14157,GUFEW111,18,2024-12-17 13:30:00.0000000," 9876543210",11.90,0.00,0.00,2024-12-23 15:16:56.000,1,0,0,NULL,1
14158,GUFEW112,19,2024-12-17 13:30:00.0000000,,12.20,0.00,0.00,2024-12-23 15:16:56.000,1,0,0,NULL,1
14159,GUFEW111,18,2024-12-17 13:45:00.0000000," 9876543210",12.00,0.00,0.00,2024-12-23 15:16:56.000,1,0,0,NULL,1
14160,GUFEW112,19,2024-12-17 13:45:00.0000000,,12.20,0.00,0.00,2024-12-23 15:16:56.000,1,0,0,NULL,1
14161,GUFEW111,18,2024-12-17 14:00:00.0000000," 9876543210",12.10,0.00,0.00,2024-12-23 15:16:56.000,1,0,0,NULL,1
14162,GUFEW112,19,2024-12-17 14:00:00.0000000,,12.30,0.00,0.00,2024-12-23 15:16:56.000,1,0,0,NULL,1
14163,GUFEW111,18,2024-12-17 14:15:00.0000000," 9876543210",12.10,0.00,0.00,2024-12-23 15:16:57.000,1,0,0,NULL,1
14164,GUFEW112,19,2024-12-17 14:15:00.0000000,,12.20,0.00,0.00,2024-12-23 15:16:57.000,1,0,0,NULL,1
14165,GUFEW111,18,2024-12-17 14:30:00.0000000," 9876543210",12.10,0.00,0.00,2024-12-23 15:16:57.000,1,0,0,NULL,1
14166,GUFEW112,19,2024-12-17 14:30:00.0000000,,12.20,0.00,0.00,2024-12-23 15:16:57.000,1,0,0,NULL,1
14167,GUFEW111,18,2024-12-17 14:45:00.0000000," 9876543210",12.10,0.00,0.00,2024-12-23 15:16:57.000,1,0,0,NULL,1
14168,GUFEW112,19,2024-12-17 14:45:00.0000000,,12.10,0.00,0.00,2024-12-23 15:16:57.000,1,0,0,NULL,1
14169,GUFEW111,18,2024-12-17 15:00:00.0000000," 9876543210",11.90,0.00,0.00,2024-12-23 15:16:57.000,1,0,0,NULL,1
14171,GUFEW112,19,2024-12-17 15:00:00.0000000,,12.10,0.00,0.00,2024-12-23 15:16:57.000,1,0,0,NULL,1
14172,GUFEW112,19,2024-12-17 15:15:00.0000000,,12.10,0.00,0.00,2024-12-23 15:16:57.000,1,0,0,NULL,1
14170,GUFEW111,18,2024-12-17 15:15:00.0000000," 9876543210",12.10,0.00,0.00,2024-12-23 15:16:57.000,1,0,0,NULL,1
14173,GUFEW111,18,2024-12-17 15:30:00.0000000," 9876543210",11.80,0.00,0.00,2024-12-23 15:16:57.000,1,0,0,NULL,1
14175,GUFEW112,19,2024-12-17 15:30:00.0000000,,12.00,0.00,0.00,2024-12-23 15:16:57.000,1,0,0,NULL,1
14174,GUFEW111,18,2024-12-17 15:45:00.0000000," 9876543210",12.00,0.00,0.00,2024-12-23 15:16:57.000,1,0,0,NULL,1
14177,GUFEW112,19,2024-12-17 15:45:00.0000000,,12.10,0.00,0.00,2024-12-23 15:16:57.000,1,0,0,NULL,1
14178,GUFEW112,19,2024-12-17 16:00:00.0000000,,12.00,0.00,0.00,2024-12-23 15:16:57.000,1,0,0,NULL,1
14176,GUFEW111,18,2024-12-17 16:00:00.0000000," 9876543210",12.00,0.00,0.00,2024-12-23 15:16:57.000,1,0,0,NULL,1
14179,GUFEW111,18,2024-12-17 16:15:00.0000000," 9876543210",12.00,0.00,0.00,2024-12-23 15:16:57.000,1,0,0,NULL,1
14180,GUFEW112,19,2024-12-17 16:15:00.0000000,,12.00,0.00,0.00,2024-12-23 15:16:57.000,1,0,0,NULL,1
14181,GUFEW111,18,2024-12-17 16:30:00.0000000," 9876543210",11.90,0.00,0.00,2024-12-23 15:16:57.000,1,0,0,NULL,1
14182,GUFEW112,19,2024-12-17 16:30:00.0000000,,11.70,0.00,0.00,2024-12-23 15:16:57.000,1,0,0,NULL,1
14183,GUFEW111,18,2024-12-17 16:45:00.0000000," 9876543210",11.30,0.00,0.00,2024-12-23 15:16:57.000,1,0,0,NULL,1
14184,GUFEW112,19,2024-12-17 16:45:00.0000000,,11.50,0.00,0.00,2024-12-23 15:16:57.000,1,0,0,NULL,1
14185,GUFEW111,18,2024-12-17 17:00:00.0000000," 9876543210",10.90,0.00,0.00,2024-12-23 15:16:57.000,1,0,0,NULL,1
14186,GUFEW112,19,2024-12-17 17:00:00.0000000,,11.30,0.00,0.00,2024-12-23 15:16:57.000,1,0,0,NULL,1
14187,GUFEW111,18,2024-12-17 17:15:00.0000000," 9876543210",10.80,0.00,0.00,2024-12-23 15:16:57.000,1,0,0,NULL,1
14188,GUFEW112,19,2024-12-17 17:15:00.0000000,,11.30,0.00,0.00,2024-12-23 15:16:57.000,1,0,0,NULL,1
14189,GUFEW111,18,2024-12-17 17:30:00.0000000," 9876543210",10.80,0.00,0.00,2024-12-23 15:16:57.000,1,0,0,NULL,1
14190,GUFEW112,19,2024-12-17 17:30:00.0000000,,11.20,0.00,0.00,2024-12-23 15:16:57.000,1,0,0,NULL,1
14191,GUFEW111,18,2024-12-20 16:15:00.0000000," 9876543210",11.90,0.00,0.00,2024-12-23 15:16:57.000,1,0,0,NULL,1
14276,GUFEW112,19,2024-12-20 16:15:00.0000000,,12.00,0.00,0.00,2024-12-23 15:16:57.000,1,0,0,NULL,1
14277,GUFEW112,19,2024-12-20 16:30:00.0000000,,11.90,0.00,0.00,2024-12-23 15:16:57.000,1,0,0,NULL,1
14192,GUFEW111,18,2024-12-20 16:30:00.0000000," 9876543210",12.10,0.00,0.00,2024-12-23 15:16:57.000,1,0,0,NULL,1
14193,GUFEW111,18,2024-12-20 16:45:00.0000000," 9876543210",11.10,0.00,0.00,2024-12-23 15:16:57.000,1,0,0,NULL,1
14278,GUFEW112,19,2024-12-20 16:45:00.0000000,,11.60,0.00,0.00,2024-12-23 15:16:57.000,1,0,0,NULL,1
14279,GUFEW112,19,2024-12-20 17:00:00.0000000,,11.30,0.00,0.00,2024-12-23 15:16:57.000,1,0,0,NULL,1
14194,GUFEW111,18,2024-12-20 17:00:00.0000000," 9876543210",10.90,0.00,0.00,2024-12-23 15:16:57.000,1,0,0,NULL,1
14195,GUFEW111,18,2024-12-20 17:15:00.0000000," 9876543210",10.70,0.00,0.00,2024-12-23 15:16:57.000,1,0,0,NULL,1
14280,GUFEW112,19,2024-12-20 17:15:00.0000000,,11.30,0.00,0.00,2024-12-23 15:16:57.000,1,0,0,NULL,1
14281,GUFEW112,19,2024-12-20 17:30:00.0000000,,11.20,0.00,0.00,2024-12-23 15:16:57.000,1,0,0,NULL,1
14196,GUFEW111,18,2024-12-20 17:30:00.0000000," 9876543210",11.00,0.00,0.00,2024-12-23 15:16:57.000,1,0,0,NULL,1
14197,GUFEW111,18,2024-12-20 17:45:00.0000000," 9876543210",10.70,0.00,0.00,2024-12-23 15:16:57.000,1,0,0,NULL,1
14282,GUFEW112,19,2024-12-20 17:45:00.0000000,,11.20,0.00,0.00,2024-12-23 15:16:57.000,1,0,0,NULL,1
14283,GUFEW112,19,2024-12-20 18:00:00.0000000,,11.10,0.00,0.00,2024-12-23 15:16:58.000,1,0,0,NULL,1
14198,GUFEW111,18,2024-12-20 18:00:00.0000000," 9876543210",10.50,0.00,0.00,2024-12-23 15:16:58.000,1,0,0,NULL,1
14199,GUFEW111,18,2024-12-20 18:15:00.0000000," 9876543210",10.80,0.00,0.00,2024-12-23 15:16:58.000,1,0,0,NULL,1
14284,GUFEW112,19,2024-12-20 18:15:00.0000000,,11.20,0.00,0.00,2024-12-23 15:16:58.000,1,0,0,NULL,1
14285,GUFEW112,19,2024-12-20 18:30:00.0000000,,11.10,0.00,0.00,2024-12-23 15:16:58.000,1,0,0,NULL,1
14200,GUFEW111,18,2024-12-20 18:30:00.0000000," 9876543210",10.70,0.00,0.00,2024-12-23 15:16:58.000,1,0,0,NULL,1
14201,GUFEW111,18,2024-12-20 18:45:00.0000000," 9876543210",10.60,0.00,0.00,2024-12-23 15:16:58.000,1,0,0,NULL,1
14286,GUFEW112,19,2024-12-20 18:45:00.0000000,,11.10,0.00,0.00,2024-12-23 15:16:58.000,1,0,0,NULL,1
14287,GUFEW112,19,2024-12-20 19:00:00.0000000,,11.00,0.00,0.00,2024-12-23 15:16:58.000,1,0,0,NULL,1
14202,GUFEW111,18,2024-12-20 19:00:00.0000000," 9876543210",10.70,0.00,0.00,2024-12-23 15:16:58.000,1,0,0,NULL,1
14203,GUFEW111,18,2024-12-20 19:15:00.0000000," 9876543210",10.40,0.00,0.00,2024-12-23 15:16:58.000,1,0,0,NULL,1
14288,GUFEW112,19,2024-12-20 19:15:00.0000000,,11.10,0.00,0.00,2024-12-23 15:16:58.000,1,0,0,NULL,1
14289,GUFEW112,19,2024-12-20 19:30:00.0000000,,11.00,0.00,0.00,2024-12-23 15:16:58.000,1,0,0,NULL,1
14204,GUFEW111,18,2024-12-20 19:30:00.0000000," 9876543210",10.70,0.00,0.00,2024-12-23 15:16:58.000,1,0,0,NULL,1
14205,GUFEW111,18,2024-12-20 19:45:00.0000000," 9876543210",10.60,0.00,0.00,2024-12-23 15:16:58.000,1,0,0,NULL,1
14290,GUFEW112,19,2024-12-20 19:45:00.0000000,,11.00,0.00,0.00,2024-12-23 15:16:58.000,1,0,0,NULL,1
14291,GUFEW112,19,2024-12-20 20:00:00.0000000,,11.00,0.00,0.00,2024-12-23 15:16:58.000,1,0,0,NULL,1
14206,GUFEW111,18,2024-12-20 20:00:00.0000000," 9876543210",10.70,0.00,0.00,2024-12-23 15:16:58.000,1,0,0,NULL,1
14207,GUFEW111,18,2024-12-20 20:15:00.0000000," 9876543210",10.60,0.00,0.00,2024-12-23 15:16:58.000,1,0,0,NULL,1
14292,GUFEW112,19,2024-12-20 20:15:00.0000000,,10.90,0.00,0.00,2024-12-23 15:16:58.000,1,0,0,NULL,1
14293,GUFEW112,19,2024-12-20 20:30:00.0000000,,11.00,0.00,0.00,2024-12-23 15:16:58.000,1,0,0,NULL,1
14208,GUFEW111,18,2024-12-20 20:30:00.0000000," 9876543210",10.60,0.00,0.00,2024-12-23 15:16:58.000,1,0,0,NULL,1
14209,GUFEW111,18,2024-12-20 20:45:00.0000000," 9876543210",10.60,0.00,0.00,2024-12-23 15:16:58.000,1,0,0,NULL,1
14294,GUFEW112,19,2024-12-20 20:45:00.0000000,,11.00,0.00,0.00,2024-12-23 15:16:58.000,1,0,0,NULL,1
14295,GUFEW112,19,2024-12-20 21:00:00.0000000,,10.90,0.00,0.00,2024-12-23 15:16:58.000,1,0,0,NULL,1
14210,GUFEW111,18,2024-12-20 21:00:00.0000000," 9876543210",10.40,0.00,0.00,2024-12-23 15:16:58.000,1,0,0,NULL,1
14211,GUFEW111,18,2024-12-20 21:15:00.0000000," 9876543210",10.60,0.00,0.00,2024-12-23 15:16:58.000,1,0,0,NULL,1
14296,GUFEW112,19,2024-12-20 21:15:00.0000000,,11.00,0.00,0.00,2024-12-23 15:16:58.000,1,0,0,NULL,1
14297,GUFEW112,19,2024-12-20 21:30:00.0000000,,10.90,0.00,0.00,2024-12-23 15:16:58.000,1,0,0,NULL,1
14212,GUFEW111,18,2024-12-20 21:30:00.0000000," 9876543210",10.50,0.00,0.00,2024-12-23 15:16:58.000,1,0,0,NULL,1
14213,GUFEW111,18,2024-12-20 21:45:00.0000000," 9876543210",10.30,0.00,0.00,2024-12-23 15:16:58.000,1,0,0,NULL,1
14298,GUFEW112,19,2024-12-20 21:45:00.0000000,,10.90,0.00,0.00,2024-12-23 15:16:58.000,1,0,0,NULL,1
14299,GUFEW112,19,2024-12-20 22:00:00.0000000,,10.90,0.00,0.00,2024-12-23 15:16:58.000,1,0,0,NULL,1
