clientid,latitude,longitude,location,block,district,rain,temp,wind,winddirection,humidity,ldate,CreatedDate,IsApproved,0-33-020,0-33-005,0-08-083,DetailedQCFlag,Id
10263,26.548183,83.27948,VILL-MASURIYAN,URUWA,Gorakhpur,0,24.7,0,0,88.1,10/30/2024 6:30,10/30/2024 6:57,1,0,0,NULL,1,59094
20259,26.747665,83.369354,TEHSIL CAMPUS,SDADR,Gorakhpur,0,26.4,0,212,75.4,10/30/2024 7:00,10/30/2024 7:27,1,0,0,NULL,1,59102
10220,26.718021,83.43794,BLOCK CAMPUS,KHORABAR,Gorakhpur,0,25.7,0,0,81.3,10/30/2024 7:00,10/30/2024 7:27,1,0,0,NULL,1,59104
10284,26.678059,83.338646,P M V PITHORA,PIPRAULI,Gorakhpur,0,24.7,0,0,85.4,10/30/2024 7:00,10/30/2024 7:27,1,0,0,NULL,1,59111
10275,26.748125,83.2443,P KALESHR,PIPRAULI,Gorakhpur,0,26.7,0,0,82.1,10/30/2024 7:00,10/30/2024 7:27,1,0,0,NULL,1,59117
10288,26.81268,83.4905,P PATRA,BHATHAT,Gorakhpur,0,27.8,0,0,82.7,10/29/2024 21:30,10/29/2024 21:57,1,0,0,NULL,1,57697
10275,26.748125,83.2443,P KALESHR,PIPRAULI,Gorakhpur,0,30.1,0,0,70.3,10/29/2024 21:30,10/29/2024 21:57,1,0,0,NULL,1,57698
20259,26.747665,83.369354,TEHSIL CAMPUS,SDADR,Gorakhpur,0,28.4,0,269,71,10/29/2024 23:00,10/29/2024 23:27,1,0,0,NULL,1,57854
10220,26.718021,83.43794,BLOCK CAMPUS,KHORABAR,Gorakhpur,0,26,0,0,80.4,10/29/2024 23:00,10/29/2024 23:27,1,0,0,NULL,1,57856
10284,26.678059,83.338646,P M V PITHORA,PIPRAULI,Gorakhpur,0,25.9,0,0,82.6,10/29/2024 23:00,10/29/2024 23:27,1,0,0,NULL,1,57860
20254,26.821049,83.37227,G P MANBELA,CHARGAMA,Gorakhpur,0,26.6,0,258,76.1,10/29/2024 23:00,10/29/2024 23:27,1,0,0,NULL,1,57869
10275,26.748125,83.2443,P KALESHR,PIPRAULI,Gorakhpur,0,29.2,0,0,73.7,10/29/2024 23:00,10/29/2024 23:27,1,0,0,NULL,1,57871
10288,26.81268,83.4905,P PATRA,BHATHAT,Gorakhpur,0,27,0,0,85.9,10/29/2024 23:00,10/29/2024 23:27,1,0,0,NULL,1,57873
10217,26.801445,83.39245,BLOCK CAMPUS,CHARGAWAN,Gorakhpur,0,26.8,0,0,80.9,10/29/2024 23:00,10/29/2024 23:27,1,0,0,NULL,1,57879
10262,26.508465,83.346954,VILL-PALIKHAS-1,BANSGAON,Gorakhpur,0,27.4,0,0,82.6,10/29/2024 23:00,10/29/2024 23:27,1,0,0,NULL,1,57889
10281,26.75619,83.37823,JILA PRASHASAN KARYALAY CAMPUS,SADAR,Gorakhpur,0,27.3,0,0,80.6,10/29/2024 23:00,10/29/2024 23:27,1,0,0,NULL,1,57897
10286,26.776062,83.49859,P SARANDA,SADAR,Gorakhpur,0,27,0,0,76.7,10/29/2024 23:00,10/29/2024 23:27,1,0,0,NULL,1,57911
10293,26.87895,83.432465,P KHUTHAN KHAS,CHARGANWA,Gorakhpur,0,26.7,0,0,81.5,10/29/2024 23:00,10/29/2024 23:27,1,0,0,NULL,1,57922
10263,26.548183,83.27948,VILL-MASURIYAN,URUWA,Gorakhpur,0,26.8,0,0,82.4,10/29/2024 23:00,10/29/2024 23:27,1,0,0,NULL,1,57925
20259,26.747665,83.369354,TEHSIL CAMPUS,SDADR,Gorakhpur,0,28.4,0,118,71.4,10/30/2024 0:00,10/30/2024 0:27,1,0,0,NULL,1,58012
10220,26.718021,83.43794,BLOCK CAMPUS,KHORABAR,Gorakhpur,0,26.1,0,0,80.4,10/30/2024 0:00,10/30/2024 0:27,1,0,0,NULL,1,58014
10284,26.678059,83.338646,P M V PITHORA,PIPRAULI,Gorakhpur,0,25.9,0,0,82,10/30/2024 0:00,10/30/2024 0:27,1,0,0,NULL,1,58028
20254,26.821049,83.37227,G P MANBELA,CHARGAMA,Gorakhpur,0,26.5,0,307,76.1,10/30/2024 0:00,10/30/2024 0:27,1,0,0,NULL,1,58029
10275,26.748125,83.2443,P KALESHR,PIPRAULI,Gorakhpur,0,28.3,0,0,77.6,10/30/2024 0:00,10/30/2024 0:27,1,0,0,NULL,1,58031
10288,26.81268,83.4905,P PATRA,BHATHAT,Gorakhpur,0,26.4,0,0,87.2,10/30/2024 0:00,10/30/2024 0:27,1,0,0,NULL,1,58033
10217,26.801445,83.39245,BLOCK CAMPUS,CHARGAWAN,Gorakhpur,0,26.9,0,0,79.6,10/30/2024 0:00,10/30/2024 0:27,1,0,0,NULL,1,58038
10262,26.508465,83.346954,VILL-PALIKHAS-1,BANSGAON,Gorakhpur,0,26.9,0,0,84,10/30/2024 0:00,10/30/2024 0:27,1,0,0,NULL,1,58048
10281,26.75619,83.37823,JILA PRASHASAN KARYALAY CAMPUS,SADAR,Gorakhpur,0,27.2,0,0,81.5,10/30/2024 0:00,10/30/2024 0:27,1,0,0,NULL,1,58056
10286,26.776062,83.49859,P SARANDA,SADAR,Gorakhpur,0,26.6,0,0,77.6,10/30/2024 0:00,10/30/2024 0:27,1,0,0,NULL,1,58070
10293,26.87895,83.432465,P KHUTHAN KHAS,CHARGANWA,Gorakhpur,0,26.5,0,0,81.5,10/30/2024 0:00,10/30/2024 0:27,1,0,0,NULL,1,58081
10263,26.548183,83.27948,VILL-MASURIYAN,URUWA,Gorakhpur,0,26.3,0,0,83.1,10/30/2024 0:00,10/30/2024 0:27,1,0,0,NULL,1,58084
10286,26.776062,83.49859,P SARANDA,SADAR,Gorakhpur,0,26.7,0,0,78,10/30/2024 0:30,10/30/2024 0:57,1,0,0,NULL,1,58088
10293,26.87895,83.432465,P KHUTHAN KHAS,CHARGANWA,Gorakhpur,0,26.1,0,0,81.1,10/30/2024 0:30,10/30/2024 0:57,1,0,0,NULL,1,58099
10263,26.548183,83.27948,VILL-MASURIYAN,URUWA,Gorakhpur,0,25.9,0,0,84.6,10/30/2024 0:30,10/30/2024 0:57,1,0,0,NULL,1,58102
20259,26.747665,83.369354,TEHSIL CAMPUS,SDADR,Gorakhpur,0,28,0,239,71.8,10/30/2024 0:30,10/30/2024 0:57,1,0,0,NULL,1,58107
10220,26.718021,83.43794,BLOCK CAMPUS,KHORABAR,Gorakhpur,0,26.2,0,0,80,10/30/2024 0:30,10/30/2024 0:57,1,0,0,NULL,1,58109
10284,26.678059,83.338646,P M V PITHORA,PIPRAULI,Gorakhpur,0,25.6,0,0,83.5,10/30/2024 0:30,10/30/2024 0:57,1,0,0,NULL,1,58116
20254,26.821049,83.37227,G P MANBELA,CHARGAMA,Gorakhpur,0,26.1,0,253,77.1,10/30/2024 0:30,10/30/2024 0:57,1,0,0,NULL,1,58125
10275,26.748125,83.2443,P KALESHR,PIPRAULI,Gorakhpur,0,28.4,0,0,76.3,10/30/2024 0:30,10/30/2024 0:57,1,0,0,NULL,1,58126
10288,26.81268,83.4905,P PATRA,BHATHAT,Gorakhpur,0,26.3,0,0,87.7,10/30/2024 0:30,10/30/2024 0:57,1,0,0,NULL,1,58127
10217,26.801445,83.39245,BLOCK CAMPUS,CHARGAWAN,Gorakhpur,0,26.6,0,0,80,10/30/2024 0:30,10/30/2024 0:57,1,0,0,NULL,1,58133
10262,26.508465,83.346954,VILL-PALIKHAS-1,BANSGAON,Gorakhpur,0,26.9,0,0,84,10/30/2024 0:30,10/30/2024 0:57,1,0,0,NULL,1,58143
10281,26.75619,83.37823,JILA PRASHASAN KARYALAY CAMPUS,SADAR,Gorakhpur,0,26.9,0,0,81.1,10/30/2024 0:30,10/30/2024 0:57,1,0,0,NULL,1,58151
10286,26.776062,83.49859,P SARANDA,SADAR,Gorakhpur,0,26.6,0,0,77.6,10/30/2024 1:00,10/30/2024 1:27,1,0,0,NULL,1,58166
10293,26.87895,83.432465,P KHUTHAN KHAS,CHARGANWA,Gorakhpur,0,26,0,0,81.5,10/30/2024 1:00,10/30/2024 1:27,1,0,0,NULL,1,58176
10263,26.548183,83.27948,VILL-MASURIYAN,URUWA,Gorakhpur,0,25.8,0,0,85.1,10/30/2024 1:00,10/30/2024 1:27,1,0,0,NULL,1,58179
20259,26.747665,83.369354,TEHSIL CAMPUS,SDADR,Gorakhpur,0,28,0,288,71.4,10/30/2024 1:00,10/30/2024 1:27,1,0,0,NULL,1,58184
10220,26.718021,83.43794,BLOCK CAMPUS,KHORABAR,Gorakhpur,0,25.9,0,0,81.8,10/30/2024 1:00,10/30/2024 1:27,1,0,0,NULL,1,58186
10284,26.678059,83.338646,P M V PITHORA,PIPRAULI,Gorakhpur,0,25.7,0,0,83.1,10/30/2024 1:00,10/30/2024 1:27,1,0,0,NULL,1,58192
20254,26.821049,83.37227,G P MANBELA,CHARGAMA,Gorakhpur,0,26.1,0,276,76.1,10/30/2024 1:00,10/30/2024 1:27,1,0,0,NULL,1,58201
10275,26.748125,83.2443,P KALESHR,PIPRAULI,Gorakhpur,0,28.3,0,0,76.3,10/30/2024 1:00,10/30/2024 1:27,1,0,0,NULL,1,58203
10288,26.81268,83.4905,P PATRA,BHATHAT,Gorakhpur,0,26.5,0,0,86.3,10/30/2024 1:00,10/30/2024 1:27,1,0,0,NULL,1,58205
10217,26.801445,83.39245,BLOCK CAMPUS,CHARGAWAN,Gorakhpur,0,26.6,0,0,80.4,10/30/2024 1:00,10/30/2024 1:27,1,0,0,NULL,1,58210
10262,26.508465,83.346954,VILL-PALIKHAS-1,BANSGAON,Gorakhpur,0,26.3,0,0,86.1,10/30/2024 1:00,10/30/2024 1:27,1,0,0,NULL,1,58220
10281,26.75619,83.37823,JILA PRASHASAN KARYALAY CAMPUS,SADAR,Gorakhpur,0,27.2,0,0,81.1,10/30/2024 1:00,10/30/2024 1:27,1,0,0,NULL,1,58228
10286,26.776062,83.49859,P SARANDA,SADAR,Gorakhpur,0,25.9,0,0,79,10/30/2024 2:00,10/30/2024 2:27,1,0,0,NULL,1,58320
10293,26.87895,83.432465,P KHUTHAN KHAS,CHARGANWA,Gorakhpur,0,26.2,0,0,78.3,10/30/2024 2:00,10/30/2024 2:27,1,0,0,NULL,1,58330
10263,26.548183,83.27948,VILL-MASURIYAN,URUWA,Gorakhpur,0,25.6,0,0,85.6,10/30/2024 2:00,10/30/2024 2:27,1,0,0,NULL,1,58333
20259,26.747665,83.369354,TEHSIL CAMPUS,SDADR,Gorakhpur,0,27.4,0,241,72.7,10/30/2024 2:00,10/30/2024 2:27,1,0,0,NULL,1,58338
10220,26.718021,83.43794,BLOCK CAMPUS,KHORABAR,Gorakhpur,0,25.6,0,0,81.8,10/30/2024 2:00,10/30/2024 2:27,1,0,0,NULL,1,58340
10284,26.678059,83.338646,P M V PITHORA,PIPRAULI,Gorakhpur,0,25.1,0,0,85.4,10/30/2024 2:00,10/30/2024 2:27,1,0,0,NULL,1,58352
10275,26.748125,83.2443,P KALESHR,PIPRAULI,Gorakhpur,0,27.5,0,0,78.6,10/30/2024 2:00,10/30/2024 2:27,1,0,0,NULL,1,58355
10288,26.81268,83.4905,P PATRA,BHATHAT,Gorakhpur,0,25.6,0,0,87.8,10/30/2024 2:00,10/30/2024 2:27,1,0,0,NULL,1,58357
20254,26.821049,83.37227,G P MANBELA,CHARGAMA,Gorakhpur,0,25.9,0,217,77.1,10/30/2024 2:00,10/30/2024 2:27,1,0,0,NULL,1,58363
10217,26.801445,83.39245,BLOCK CAMPUS,CHARGAWAN,Gorakhpur,0,26.2,0,0,81.3,10/30/2024 2:00,10/30/2024 2:27,1,0,0,NULL,1,58364
10262,26.508465,83.346954,VILL-PALIKHAS-1,BANSGAON,Gorakhpur,0,26,0,0,86.6,10/30/2024 2:00,10/30/2024 2:27,1,0,0,NULL,1,58374
10281,26.75619,83.37823,JILA PRASHASAN KARYALAY CAMPUS,SADAR,Gorakhpur,0,26.5,0,0,83.9,10/30/2024 2:00,10/30/2024 2:27,1,0,0,NULL,1,58382
20259,26.747665,83.369354,TEHSIL CAMPUS,SDADR,Gorakhpur,0,27.5,0,233,72.3,10/30/2024 2:30,10/30/2024 2:57,1,0,0,NULL,1,58400
10220,26.718021,83.43794,BLOCK CAMPUS,KHORABAR,Gorakhpur,0,25.6,0,0,81.3,10/30/2024 2:30,10/30/2024 2:57,1,0,0,NULL,1,58402
10284,26.678059,83.338646,P M V PITHORA,PIPRAULI,Gorakhpur,0,24.8,0,0,85.4,10/30/2024 2:30,10/30/2024 2:57,1,0,0,NULL,1,58411
10275,26.748125,83.2443,P KALESHR,PIPRAULI,Gorakhpur,0,27.7,0,0,77.8,10/30/2024 2:30,10/30/2024 2:57,1,0,0,NULL,1,58418
10288,26.81268,83.4905,P PATRA,BHATHAT,Gorakhpur,0,25.8,0,0,87.3,10/30/2024 2:30,10/30/2024 2:57,1,0,0,NULL,1,58421
20254,26.821049,83.37227,G P MANBELA,CHARGAMA,Gorakhpur,0,26.3,1,245,72.9,10/30/2024 2:30,10/30/2024 2:57,1,0,0,NULL,1,58425
10217,26.801445,83.39245,BLOCK CAMPUS,CHARGAWAN,Gorakhpur,0,25.9,0,0,82.1,10/30/2024 2:30,10/30/2024 2:57,1,0,0,NULL,1,58426
10262,26.508465,83.346954,VILL-PALIKHAS-1,BANSGAON,Gorakhpur,0,26.2,0,0,86.1,10/30/2024 2:30,10/30/2024 2:57,1,0,0,NULL,1,58436
10281,26.75619,83.37823,JILA PRASHASAN KARYALAY CAMPUS,SADAR,Gorakhpur,0,26.2,0,0,84.4,10/30/2024 2:30,10/30/2024 2:57,1,0,0,NULL,1,58444
10286,26.776062,83.49859,P SARANDA,SADAR,Gorakhpur,0,26.1,0,0,78,10/30/2024 2:30,10/30/2024 2:57,1,0,0,NULL,1,58458
10293,26.87895,83.432465,P KHUTHAN KHAS,CHARGANWA,Gorakhpur,0,26.1,0,0,77.4,10/30/2024 2:30,10/30/2024 2:57,1,0,0,NULL,1,58468
10263,26.548183,83.27948,VILL-MASURIYAN,URUWA,Gorakhpur,0,25.4,0,0,86.6,10/30/2024 2:30,10/30/2024 2:57,1,0,0,NULL,1,58471
20259,26.747665,83.369354,TEHSIL CAMPUS,SDADR,Gorakhpur,0,26.9,0,264,73.6,10/30/2024 3:30,10/30/2024 3:58,1,0,0,NULL,1,58553
10220,26.718021,83.43794,BLOCK CAMPUS,KHORABAR,Gorakhpur,0,25.4,0,0,81.8,10/30/2024 3:30,10/30/2024 3:58,1,0,0,NULL,1,58555
10284,26.678059,83.338646,P M V PITHORA,PIPRAULI,Gorakhpur,0,24.9,0,0,84.4,10/30/2024 3:30,10/30/2024 3:58,1,0,0,NULL,1,58563
10275,26.748125,83.2443,P KALESHR,PIPRAULI,Gorakhpur,0,27,0,0,81.2,10/30/2024 3:30,10/30/2024 3:58,1,0,0,NULL,1,58572
10288,26.81268,83.4905,P PATRA,BHATHAT,Gorakhpur,0,25.8,0,0,84.2,10/30/2024 3:30,10/30/2024 3:58,1,0,0,NULL,1,58574
20254,26.821049,83.37227,G P MANBELA,CHARGAMA,Gorakhpur,0,25.7,0,226,75.7,10/30/2024 3:30,10/30/2024 3:58,1,0,0,NULL,1,58578
10217,26.801445,83.39245,BLOCK CAMPUS,CHARGAWAN,Gorakhpur,0,25.8,0,0,83.9,10/30/2024 3:30,10/30/2024 3:58,1,0,0,NULL,1,58579
10262,26.508465,83.346954,VILL-PALIKHAS-1,BANSGAON,Gorakhpur,0,25.3,0,0,89,10/30/2024 3:30,10/30/2024 3:58,1,0,0,NULL,1,58589
10281,26.75619,83.37823,JILA PRASHASAN KARYALAY CAMPUS,SADAR,Gorakhpur,0,25.9,0,0,85.4,10/30/2024 3:30,10/30/2024 3:58,1,0,0,NULL,1,58597
10286,26.776062,83.49859,P SARANDA,SADAR,Gorakhpur,0,25.7,0,0,81.7,10/30/2024 3:30,10/30/2024 3:58,1,0,0,NULL,1,58611
10293,26.87895,83.432465,P KHUTHAN KHAS,CHARGANWA,Gorakhpur,0,26.1,0,0,76.4,10/30/2024 3:30,10/30/2024 3:58,1,0,0,NULL,1,58621
10263,26.548183,83.27948,VILL-MASURIYAN,URUWA,Gorakhpur,0,25.3,0,0,86.6,10/30/2024 3:30,10/30/2024 3:58,1,0,0,NULL,1,58624
20259,26.747665,83.369354,TEHSIL CAMPUS,SDADR,Gorakhpur,0,26.2,0,222,76,10/30/2024 5:30,10/30/2024 5:57,1,0,0,NULL,1,58863
10220,26.718021,83.43794,BLOCK CAMPUS,KHORABAR,Gorakhpur,0,25.1,0,0,81.3,10/30/2024 5:30,10/30/2024 5:57,1,0,0,NULL,1,58865
10275,26.748125,83.2443,P KALESHR,PIPRAULI,Gorakhpur,0,26.6,0,0,82.1,10/30/2024 5:30,10/30/2024 5:57,1,0,0,NULL,1,58877
10288,26.81268,83.4905,P PATRA,BHATHAT,Gorakhpur,0,25.8,0,0,85,10/30/2024 5:30,10/30/2024 5:57,1,0,0,NULL,1,58883
20254,26.821049,83.37227,G P MANBELA,CHARGAMA,Gorakhpur,0,25.8,0,297,76.1,10/30/2024 5:30,10/30/2024 5:57,1,0,0,NULL,1,58887
10217,26.801445,83.39245,BLOCK CAMPUS,CHARGAWAN,Gorakhpur,0,25.4,0,0,85.1,10/30/2024 5:30,10/30/2024 5:57,1,0,0,NULL,1,58889
10262,26.508465,83.346954,VILL-PALIKHAS-1,BANSGAON,Gorakhpur,0,25.1,0,0,89,10/30/2024 5:30,10/30/2024 5:57,1,0,0,NULL,1,58899
10281,26.75619,83.37823,JILA PRASHASAN KARYALAY CAMPUS,SADAR,Gorakhpur,0,25.7,0,0,85.5,10/30/2024 5:30,10/30/2024 5:57,1,0,0,NULL,1,58907
10286,26.776062,83.49859,P SARANDA,SADAR,Gorakhpur,0,25.5,0,0,80.3,10/30/2024 5:30,10/30/2024 5:57,1,0,0,NULL,1,58921
10293,26.87895,83.432465,P KHUTHAN KHAS,CHARGANWA,Gorakhpur,0,24.8,0,0,81.5,10/30/2024 5:30,10/30/2024 5:57,1,0,0,NULL,1,58931
10263,26.548183,83.27948,VILL-MASURIYAN,URUWA,Gorakhpur,0,24.9,0,0,87.6,10/30/2024 5:30,10/30/2024 5:57,1,0,0,NULL,1,58934
20259,26.747665,83.369354,TEHSIL CAMPUS,SDADR,Gorakhpur,0,26.1,0,226,76.4,10/30/2024 6:00,10/30/2024 6:27,1,0,0,NULL,1,58942
10220,26.718021,83.43794,BLOCK CAMPUS,KHORABAR,Gorakhpur,0,25.1,0,0,80.6,10/30/2024 6:00,10/30/2024 6:27,1,0,0,NULL,1,58944
10284,26.678059,83.338646,P M V PITHORA,PIPRAULI,Gorakhpur,0,24.3,0,0,85.8,10/30/2024 5:45,10/30/2024 6:27,1,0,0,NULL,1,58953
10220,26.718021,83.43794,BLOCK CAMPUS,KHORABAR,Gorakhpur,0,NULL,NULL,NULL,NULL,10/17/2024 12:30,10/24/2024 19:34,1,0,0,NULL,1,22287
10281,26.75619,83.37823,JILA PRASHASAN KARYALAY CAMPUS,SADAR,Gorakhpur,0,NULL,NULL,NULL,NULL,10/17/2024 15:30,10/24/2024 19:34,1,0,0,NULL,1,22597
10281,26.75619,83.37823,JILA PRASHASAN KARYALAY CAMPUS,SADAR,Gorakhpur,0,NULL,NULL,NULL,NULL,10/17/2024 17:00,10/24/2024 19:34,1,0,0,NULL,1,22907
10226,26.770552,83.278915,PANCHAYAT GOVINDPUR,TIKRIYA,Gorakhpur,0,NULL,NULL,NULL,NULL,10/17/2024 19:30,10/24/2024 19:34,1,0,0,NULL,1,23211
10263,26.548183,83.27948,VILL-MASURIYAN,URUWA,Gorakhpur,0,NULL,NULL,NULL,NULL,10/17/2024 21:30,10/24/2024 19:34,1,0,0,NULL,1,23513
10286,26.776062,83.49859,P SARANDA,SADAR,Gorakhpur,0,NULL,NULL,NULL,NULL,10/18/2024 0:00,10/24/2024 19:34,1,0,0,NULL,1,23812
10275,26.748125,83.2443,P KALESHR,PIPRAULI,Gorakhpur,0,NULL,NULL,NULL,NULL,10/18/2024 0:30,10/24/2024 19:34,1,0,0,NULL,1,24102
10293,26.87895,83.432465,P KHUTHAN KHAS,CHARGANWA,Gorakhpur,0,NULL,NULL,NULL,NULL,10/18/2024 2:30,10/24/2024 19:34,1,0,0,NULL,1,24397
10265,26.871763,83.35824,VILL-PARMESHWARPUR,CHARGAWAN,Gorakhpur,0,NULL,NULL,NULL,NULL,10/18/2024 4:30,10/24/2024 19:34,1,0,0,NULL,1,24668
20259,26.747665,83.369354,TEHSIL CAMPUS,SDADR,Gorakhpur,0,NULL,NULL,NULL,NULL,10/18/2024 6:00,10/24/2024 19:34,1,0,0,NULL,1,24953
10275,26.748125,83.2443,P KALESHR,PIPRAULI,Gorakhpur,0,NULL,NULL,NULL,NULL,10/18/2024 8:00,10/24/2024 19:34,1,0,0,NULL,1,25240
10263,26.548183,83.27948,VILL-MASURIYAN,URUWA,Gorakhpur,0,NULL,NULL,NULL,NULL,10/18/2024 11:00,10/24/2024 19:34,1,0,0,NULL,1,25543
10217,26.801445,83.39245,BLOCK CAMPUS,CHARGAWAN,Gorakhpur,0,NULL,NULL,NULL,NULL,10/18/2024 12:00,10/24/2024 19:34,1,0,0,NULL,1,25895
10284,26.678059,83.338646,P M V PITHORA,PIPRAULI,Gorakhpur,0,NULL,NULL,NULL,NULL,10/21/2024 19:30,10/24/2024 19:34,1,0,0,NULL,1,26221
10262,26.508465,83.346954,VILL-PALIKHAS-1,BANSGAON,Gorakhpur,0,NULL,NULL,NULL,NULL,10/21/2024 22:30,10/24/2024 19:34,1,0,0,NULL,1,26548
10265,26.871763,83.35824,VILL-PARMESHWARPUR,CHARGAWAN,Gorakhpur,0,NULL,NULL,NULL,NULL,10/22/2024 1:00,10/24/2024 19:34,1,0,0,NULL,1,26913
10220,26.718021,83.43794,BLOCK CAMPUS,KHORABAR,Gorakhpur,0,NULL,NULL,NULL,NULL,10/22/2024 2:45,10/24/2024 19:34,1,0,0,NULL,1,27235
20259,26.747665,83.369354,TEHSIL CAMPUS,SDADR,Gorakhpur,0,NULL,NULL,NULL,NULL,10/22/2024 5:00,10/24/2024 19:34,1,0,0,NULL,1,27593
10262,26.508465,83.346954,VILL-PALIKHAS-1,BANSGAON,Gorakhpur,0,NULL,NULL,NULL,NULL,10/22/2024 8:00,10/24/2024 19:34,1,0,0,NULL,1,27936
10288,26.81268,83.4905,P PATRA,BHATHAT,Gorakhpur,0,NULL,NULL,NULL,NULL,10/22/2024 10:30,10/24/2024 19:34,1,0,0,NULL,1,28322
10286,26.776062,83.49859,P SARANDA,SADAR,Gorakhpur,0,NULL,NULL,NULL,NULL,10/22/2024 12:30,10/24/2024 19:34,1,0,0,NULL,1,28636
10288,26.81268,83.4905,P PATRA,BHATHAT,Gorakhpur,0,NULL,NULL,NULL,NULL,10/22/2024 16:00,10/24/2024 19:34,1,0,0,NULL,1,28969
10286,26.776062,83.49859,P SARANDA,SADAR,Gorakhpur,0,NULL,NULL,NULL,NULL,10/22/2024 17:00,10/24/2024 19:34,1,0,0,NULL,1,29327
20254,26.821049,83.37227,G P MANBELA,CHARGAMA,Gorakhpur,0,NULL,NULL,NULL,NULL,10/22/2024 19:30,10/24/2024 19:34,1,0,0,NULL,1,29661
10262,26.508465,83.346954,VILL-PALIKHAS-1,BANSGAON,Gorakhpur,0,NULL,NULL,NULL,NULL,10/22/2024 22:30,10/24/2024 19:34,1,0,0,NULL,1,29999
10286,26.776062,83.49859,P SARANDA,SADAR,Gorakhpur,0,NULL,NULL,NULL,NULL,10/22/2024 23:30,10/24/2024 19:34,1,0,0,NULL,1,30375
10293,26.87895,83.432465,P KHUTHAN KHAS,CHARGANWA,Gorakhpur,0,NULL,NULL,NULL,NULL,10/23/2024 2:30,10/24/2024 19:34,1,0,0,NULL,1,30737
20254,26.821049,83.37227,G P MANBELA,CHARGAMA,Gorakhpur,0,NULL,NULL,NULL,NULL,10/23/2024 5:30,10/24/2024 19:34,1,0,0,NULL,1,31080
10217,26.801445,83.39245,BLOCK CAMPUS,CHARGAWAN,Gorakhpur,0,NULL,NULL,NULL,NULL,10/23/2024 7:30,10/24/2024 19:34,1,0,0,NULL,1,31444
10217,26.801445,83.39245,BLOCK CAMPUS,CHARGAWAN,Gorakhpur,0,NULL,NULL,NULL,NULL,10/23/2024 10:00,10/24/2024 19:34,1,0,0,NULL,1,31812
20254,26.821049,83.37227,G P MANBELA,CHARGAMA,Gorakhpur,0,NULL,NULL,NULL,NULL,10/23/2024 13:30,10/24/2024 19:34,1,0,0,NULL,1,32163
10263,26.548183,83.27948,VILL-MASURIYAN,URUWA,Gorakhpur,0,NULL,NULL,NULL,NULL,10/23/2024 14:00,10/24/2024 19:34,1,0,0,NULL,1,32520
10262,26.508465,83.346954,VILL-PALIKHAS-1,BANSGAON,Gorakhpur,0,NULL,NULL,NULL,NULL,10/23/2024 19:30,10/24/2024 19:34,1,0,0,NULL,1,32886
10217,26.801445,83.39245,BLOCK CAMPUS,CHARGAWAN,Gorakhpur,0,NULL,NULL,NULL,NULL,10/24/2024 1:30,10/24/2024 19:34,1,0,0,NULL,1,33286
20254,26.821049,83.37227,G P MANBELA,CHARGAMA,Gorakhpur,0,NULL,NULL,NULL,NULL,10/24/2024 3:30,10/24/2024 19:35,1,0,0,NULL,1,33640
20254,26.821049,83.37227,G P MANBELA,CHARGAMA,Gorakhpur,0,NULL,NULL,NULL,NULL,10/24/2024 6:30,10/24/2024 19:35,1,0,0,NULL,1,33991
10288,26.81268,83.4905,P PATRA,BHATHAT,Gorakhpur,0,NULL,NULL,NULL,NULL,10/24/2024 8:30,10/24/2024 19:35,1,0,0,NULL,1,34318
10284,26.678059,83.338646,P M V PITHORA,PIPRAULI,Gorakhpur,0,NULL,NULL,NULL,NULL,10/23/2024 20:45,10/24/2024 19:35,1,0,0,NULL,1,34643
10263,26.548183,83.27948,VILL-MASURIYAN,URUWA,Gorakhpur,0,NULL,NULL,NULL,NULL,10/24/2024 9:00,10/24/2024 19:35,1,0,0,NULL,1,34995
10262,26.508465,83.346954,VILL-PALIKHAS-1,BANSGAON,Gorakhpur,0,NULL,NULL,NULL,NULL,10/24/2024 14:00,10/24/2024 19:35,1,0,0,NULL,1,35708
10217,26.801445,83.39245,BLOCK CAMPUS,CHARGAWAN,Gorakhpur,0,27.1,0,0,77.5,10/25/2024 9:30,10/25/2024 12:55,1,0,0,NULL,1,38146
10226,26.770552,83.278915,PANCHAYAT GOVINDPUR,TIKRIYA,Gorakhpur,0,28.4,0,0,71.1,10/25/2024 16:00,10/25/2024 18:06,1,0,0,NULL,1,39161
10217,26.801445,83.39245,BLOCK CAMPUS,CHARGAWAN,Gorakhpur,0,24.4,0,0,89.1,10/27/2024 3:00,10/27/2024 3:27,1,0,0,NULL,1,44184
10286,26.776062,83.49859,P SARANDA,SADAR,Gorakhpur,0,28,0,0,75.5,10/27/2024 19:30,10/27/2024 19:57,1,0,0,NULL,1,46883
10293,26.87895,83.432465,P KHUTHAN KHAS,CHARGANWA,Gorakhpur,0,25.4,0,0,82.5,10/28/2024 4:00,10/28/2024 4:27,1,0,0,NULL,1,48200
10217,26.801445,83.39245,BLOCK CAMPUS,CHARGAWAN,Gorakhpur,0,27.9,0,0,81.7,10/28/2024 8:30,10/28/2024 8:57,1,0,0,NULL,1,48890
20259,26.747665,83.369354,TEHSIL CAMPUS,SDADR,Gorakhpur,0,33.2,0,106,56,10/28/2024 12:30,10/28/2024 12:57,1,0,0,NULL,1,49521
20254,26.821049,83.37227,G P MANBELA,CHARGAMA,Gorakhpur,0,33.4,0,317,49.9,10/28/2024 12:30,10/28/2024 12:57,1,0,0,NULL,1,49545
